RESTAURANTID,INSTALL_TYPE,BOOKED_TO_WORKABLE_DAYS
4c2ce369-bac8-4ae3-a042-90620922ac64,Self Service,28
e49654db-862e-4fae-8fe2-aafe694418d7,Self Service,7
66a0ec21-36af-4915-8417-a622842830e5,Self Service,21
cc9feb09-ca03-4c77-b999-45f24cdc0bbb,Self Service,13
6398ee9e-45e5-4373-8ebe-8fb7afbd5ab2,Self Service,6
1a17d4d5-2120-4478-97f4-1f570792c952,Self Service,19
78b762b8-8539-4bf4-ae57-3ef932d32a68,Self Service,42
e7cc43c7-d69f-4851-82a3-3585f8145c14,Self Service,15
3ca4f935-19f2-4d39-a91b-b9514834a430,Self Service,1
681f650d-c768-4748-b281-b9a6b540e996,Self Service,8
83ba2833-87a7-4b5b-97af-7fa3a66743be,Self Service,6
0d6dc283-7024-4a3e-a950-f6cf999ed2ab,Self Service,2
763b925c-e7e9-481d-8d88-664f21789986,Self Service,0
4cf4b4ce-0878-4c2b-815c-6df1cd93fbcd,Self Service,11
43f5d1b7-8662-43fe-b746-d9b82e79e2ff,Self Service,19
2e44f58c-994c-451d-ad21-c45e3bb02271,Self Service,7
8d3a3488-21e8-4ecf-8fe2-c26dfd8c7eb5,Remote,11
872fe173-666c-45df-a803-5980c2084284,Self Service,14
65d8fa3b-6a6c-435f-9561-d883db1c01ae,Self Service,43
97627590-d73b-4f94-9fe1-50cf5e13ff8a,Self Service,1
b53c8953-db0c-4f6b-ba37-33440577f1dd,Self Service,2
d17ff894-1597-48aa-a2ef-4061a1a5f900,Self Service,7
a4e48d74-33d8-4437-ac51-75e868d38247,Self Service,32
3b93a0e2-29f3-4aae-8b10-3a8ef6e94a3f,Self Service,29
a4231cbe-7a8c-44dd-8a5d-a4d6821bcf60,Self Service,7
1ccab755-10cd-4086-91a9-6a9ef2ac6f35,Self Service,12
56edc090-8374-4ab3-90ca-40e512effae8,Self Service,5
13e81bbb-2b63-4f38-8205-af06f89a0bf9,Self Service,24
3423f8ad-f550-4599-aeb0-ebbe0700bc97,Self Service,1
05cc8fa0-7dd3-4f6d-b7ec-5e5d33f07333,Self Service,0
07d6fbc6-4c00-48da-8e71-fc53d992ee54,Self Service,1
80862b74-ee57-4234-85f9-0a3209abb248,Self Service,24
8f7f38d4-7253-4ea5-bc19-73643056be54,Self Service,0
c7b2827d-0022-45b2-a30a-a36d6991ec57,Self Service,6
4a78b87f-16bb-4be4-9b78-febe8edbf7e2,Remote,14
39ed0c38-3fc3-45d0-83c6-a611d8e37199,Self Service,7
b0c23796-ccec-44c4-96d1-41f081bd2f1a,Self Service,42
98b2be33-0f50-46f0-9d1e-d402c3502958,Self Service,13
98bf9ab8-89d4-47d4-8e32-0ad83369daba,Self Service,3
8b529b59-e411-465b-a0d1-2ad4f3154b40,Self Service,4
d9e12277-61d8-454b-94f3-efd8df1a60ef,Self Service,4
1c5a8004-011f-47dc-9a42-3b299cbde845,Self Service,4
a6de5987-1e58-4029-baf6-531aecccb287,Self Service,14
1170bf5b-f7ce-42f4-be23-33e6c4db51e9,Self Service,3
c734f2c6-09da-444f-877a-3bf9126d2a3d,Self Service,14
943220a8-2612-4054-ab20-19272fefa03e,Self Service,40
604877fe-2b0f-43b7-bd05-c802f94f7e73,Self Service,7
1d8f1cb7-d75e-45cf-908b-b47fbb2cfb6b,Remote,11
e752240f-7bf0-4afe-864a-9f74e22583b3,Self Service,21
c3b5c9d2-f176-46f7-a479-42ebde7aef1b,Self Service,8
9f0c38a4-4898-4fbf-965b-ab570792b0d0,Self Service,13
fb994db7-04f8-4e0a-887f-ac6d2f16cd0a,Self Service,5
ac34d468-a4fb-4556-acff-fca7d17c4eae,Self Service,12
8634ded2-ba6e-4c80-915f-bccf250d6869,Self Service,5
63a02dda-e117-4e80-a5d5-c696c551f4a1,Self Service,2
1d31703a-18d6-4537-8207-f9b0044da3aa,Self Service,1
558c1ddd-e0f7-402b-a66e-f5871e4ec1a7,Self Service,2
5898f205-037b-4924-b495-52368985a057,Self Service,42
03314911-c878-4f6a-8e46-06bfbd4ce62f,Self Service,13
2737895d-1ba0-4fc8-997b-add6e3f09ed8,Self Service,25
4f86fe41-7408-4cb4-b1ff-c96f7b3452f1,Remote,18
1a285748-f154-474a-91b6-93125a38615c,Self Service,24
bc006fde-aa09-4f5f-b635-fc1a540c1ef2,Self Install,26
db0ca6bd-9a8f-4023-b68e-7f2cdef01ad3,Self Service,5
b2bb37b4-aee1-4a3a-b706-52fa3ee18b90,Self Service,15
0fa59214-e998-47bf-8fcf-86bc67e452b5,Self Service,35
1eb46bba-8a07-481a-b8a1-e918d0973789,Self Service,4
584299a7-936e-46e7-b4f0-6529daa46c85,Self Install,15
1e160df5-46a4-4cb6-86ed-7df4af77b2b8,Self Service,29
398a0d13-7c45-4552-879a-b5b58cb2bae3,Self Service,3
54a7e235-7146-4c99-9035-930985a691fe,Self Service,13
e11d1f29-af73-4f1d-99f3-4416124b20d0,Self Service,16
75b9a52c-008f-49ca-adee-0e86f6da7f17,Self Service,13
9c5bed26-749f-490e-a957-9e2c7446d956,,17
ac52d842-a5f8-4120-a657-911cd4ad4a2a,Self Service,26
de33dc26-804c-4a73-8c59-81131976028e,Self Service,2
ee59caf2-1364-44f9-91b3-a068796eda53,Self Service,8
8463f35e-523e-49bc-9a51-d85705041e44,Self Service,131
8f2e49fb-a69f-41b9-95f4-90e1fb0c154e,Self Service,14
f4d38af1-ab91-4e4f-a690-f8907cb8b66e,Self Service,5
7e0a62ec-3ce9-440e-9760-a830b65901fe,Self Service,4
96499e27-098f-407b-8400-579ac601cd65,Self Service,15
9e55942b-9dae-40a3-8770-3846d1b33ec4,Self Service,1
8e85f1ce-d81b-4d97-9954-c9eeaa2d8608,Self Service,1
4f5e3941-969a-4175-93ae-053c248814b0,Self Service,26
2b16ed04-fc18-431d-8161-b3e6a2b264bb,Self Service,174
0b8b7487-f51d-4cbe-b229-6e7029af91f2,Self Service,41
b4cb032e-8b61-4a60-a7a7-b553a765801f,Self Service,43
d3be29e1-68d1-4120-8e16-37f37152a633,Self Service,6
89606a47-7b6f-4798-a286-ce642a6c24d1,Self Service,39
bf8f933e-4d20-4d12-aa1a-818ecdcac0d5,Self Service,17
11db2098-600f-493a-8fdf-28d258afa37f,Self Service,5
23936bc0-d9d1-4a3d-a779-6f0dd79ef86d,Self Service,40
4bad4535-f0fd-4126-87f1-199486158131,Self Service,1
31f3783d-ff5e-46e6-8682-dc277aef8a03,Self Service,11
d652ae41-a495-4c47-a0d1-6c2fe3661818,Self Service,8
b33e46d7-005d-43f4-947e-8424511f3c4c,Self Service,0
b52e99d5-a83c-4a56-835a-042457d261a7,Self Install,79
71c73de8-be03-490d-9ee0-8bee7fc4f1de,Self Service,5
b267a938-82d4-4d25-9008-0de0bb397d72,Self Service,15
3488bc67-17ab-48be-bd68-c3cdcfa15b72,Self Service,3
5482a019-146a-45b5-b282-0270c85ce33b,Self Service,6
8a47f051-290f-4694-99eb-db69624f67d2,Self Service,6
e45af42e-bc8a-428f-8d09-18b04244ee24,Self Service,26
5f116cf4-8fd1-43f4-b61c-33744a157d20,Self Service,5
c9dc5887-463e-44dc-a264-479b0729beff,Remote,35
25383740-3eb4-4e9b-b5aa-e7975963a2d4,Self Service,1
f543ab83-c77f-4a09-afbd-71d1dc45c085,Self Service,4
e7dd17ef-ea15-4af1-852c-8231b5e31456,Self Service,6
5b8f523d-5c39-43be-9b01-7bb6bafe8c83,Self Service,0
663c9776-1a09-496c-9137-5ec248d7edaf,Self Service,6
90dc9bdf-f0de-4101-b7c0-905b4fe37c1f,Self Service,22
8632b323-da60-4bfb-9f7c-463248a5b373,Self Service,14
d560ae15-48e7-4d38-b792-4a215cdd93b7,Self Service,9
d5e26a30-4b10-41c8-87f1-cece6d1c6aec,Self Service,6
00b97fc6-0128-4ec3-8d42-703d3df67f8e,Self Service,3
2553dbae-fb68-447b-bbca-7345c3263738,Self Service,9
7b823a9f-7b5e-45a6-b1c4-ed1a4afe1a9d,Self Service,2
cedb1334-1503-423e-a2dc-ac1a325176ef,Self Service,1
3831453f-d5b5-4c8a-bbf4-7aeb52aef43c,Self Service,4
21d22cb1-28be-4d16-be9b-22d41ba02237,Self Service,12
6e1f81ad-a610-4afd-a3e5-e5336dd3b04d,Self Service,15
a153bc34-16b6-450a-9ec7-0821c20463cc,Self Service,25
eb2bd927-ea86-43ff-aac0-85215522cf9b,Self Install,1
fc063e7c-c69a-42df-ae8f-e4f9c93b1d91,Self Service,21
23e68b54-6647-4d23-9e43-cdc33381047a,Self Service,12
c12ec1b0-e845-4d03-8254-2157affe7a6b,Self Service,1
a6c45b8f-4fc0-4780-9e2b-6e860e945eb1,Self Service,42
5218a767-d87e-4b6c-baa9-3eb046a4fe0d,Self Service,50
6756eab4-30b6-41e3-8244-96aa93b72b0b,Self Service,2
f82881ba-6f96-48d0-8b76-e1d965fe6b84,Self Service,4
9d998124-efc1-47cf-be6e-bc649686f78c,Self Service,6
2e176527-7bff-465b-87d8-1069e9592faa,Self Service,19
66e15ae0-689d-42be-b9dc-de6431774c4e,Self Service,16
a7f7c6a0-1389-4d3e-8323-6d0e236e07ba,Self Service,28
67319d2f-a262-4ae3-88f9-33a9382e53e4,Self Service,1
d7fd1884-5aba-4d32-b5c8-ddc96f9a5727,Self Service,105
1753552d-81c9-4e83-bf4b-02447933431e,,3
3555aac3-1f3a-4fd8-a416-c5259a3a30ce,Self Service,7
071866c4-ee3d-4a7c-a49a-600ac49051eb,Self Service,8
fc050426-d9c5-4f08-ba4f-0e1ca3387aa2,Self Service,0
3e474cc3-dc7b-438b-b981-5a66290786d3,Remote,4
8e4e470a-d419-430f-b2dd-a18ba1eb8ad4,Self Service,14
61af3976-5529-4e3e-bb7c-a50607afc6b0,Self Service,10
216cd018-3e58-4942-9dfc-d72bee60fb6a,Self Service,1
36d0e5e6-e986-4ead-9d90-512555bdd4fc,Self Service,36
b54b9470-56d1-4489-9f0c-65a9d8ff89a9,Self Install,13
5bbe95ce-bf68-4b68-a0a8-e496506a32eb,Self Service,28
8a4dc4b0-c984-4118-8fcf-5a9d2845ca8c,Self Service,26
712e2822-a555-4751-9adf-114107cf796d,Self Service,2
fb0a4181-52ba-4774-88c7-ee5b40c398d4,Self Service,13
81d78c20-b7c7-406d-a1bb-57c967a94b1a,Self Service,4
5881cbe2-f449-41cc-a7f3-49551f779761,Self Service,83
1894e47b-74cd-426f-8a92-3c5d09376dfa,Self Service,7
01b9883b-ca1b-4f39-a71f-3340852c1f29,Self Service,7
3db676c8-c0f5-461f-82d0-8c1bd15361a2,Self Service,7
585ff52f-e50c-4104-9c2e-d2842e4ed962,Self Service,28
bd8d01ec-e8fc-4261-9bae-3cf09c17aafd,Self Service,7
189731f7-665d-4c94-9ed7-ab4eb9cd7d6f,Self Service,23
7b95efd3-e7c9-444f-b7d9-5475583b107e,Remote,14
be99f8fc-42d9-4781-873e-039c206f9eb0,Remote,28
040845cb-d367-47af-910e-5516634e836b,Self Service,2
0137ac47-2853-44bf-82b6-7d2be0ce65c4,Self Service,10
238aa510-e0a0-4539-9c6a-446616fd784f,Self Service,29
3d8afaaa-eead-4d72-ba7f-14b65f734163,Self Service,10
4520b736-c916-44b6-a637-47d8635843f7,Remote,28
769d8789-1dbe-4248-9749-76080d766114,Self Service,16
2c65b6fa-512a-4405-ad35-2f9e5a533abc,Self Service,16
9a508efc-fceb-4738-8198-3c23db412a4b,Self Service,1
48fff057-90e6-42ba-923b-d040bb41db3f,Self Service,21
2c8afc70-80d7-460f-acce-bf447479081f,Self Service,19
a5c87cb1-9992-4673-be3c-b7ccd48421e1,Self Service,11
857a3258-5356-412c-ad0b-41360b8c3c23,Self Service,23
e06fbbf4-c80c-44a6-a34e-d66fd72f61da,Self Service,0
e25cc4df-b1c7-456b-a623-ec6b3a6b3b94,Self Service,6
c98715cc-dc05-4319-b905-e80f33180143,Self Service,13
3ad14ace-b624-4377-91e6-c3344ee72bbd,Self Service,11
78d3893a-a7d1-4b74-a886-71723a1c7a31,Self Service,48
f86365c9-2008-4069-b8ac-baf8ed4394ff,Self Service,39
40fec3d1-5d79-4324-ab7b-a0ac1af7dd88,Self Service,27
c19bbb7e-4e84-4ab5-85de-9ba90c3b2ede,Self Service,42
870e273d-2ee1-4d96-85a3-857651f685d7,Self Service,8
a1608cf6-c3ab-4810-91c7-1bfd679d2c6f,Self Service,1
a58d80cd-e367-40c3-b7b8-dfe09493939a,Self Service,62
dd3eab3b-fa64-4efa-b4da-6b9ee7badc63,Self Service,3
4d6cd74e-d4d5-4af5-8262-b62410c7583c,Self Service,25
b491f7f5-3911-41d9-a2cc-6aa050cf60a2,Self Service,35
a68c0ebf-3f1a-4a42-b1a1-092b07a1c71e,Self Service,4
96a04197-9b05-4f45-ac56-1089830fee92,Self Service,2
52bf313a-3397-4597-b05f-6912a9d6731a,Self Service,2
ce32acf5-8035-485f-bc87-b5885302981c,Self Service,21
1903724c-72a5-4e91-9916-758929d13a84,Self Service,11
f9e984fa-1d8c-4488-b139-b657d173e269,Self Service,20
f5371c5b-2d43-4870-8db9-0529ed3905a1,Self Service,3
0d0e1292-cdf9-448a-8781-b619a705a6b2,Self Service,16
516c834e-6412-4573-a27e-2bf801748ded,Self Service,8
a6d92eb6-707d-42ba-b812-311f6bb7806e,Self Service,1
db50490a-6d06-476e-8c36-ec27b3a0b7d5,Self Service,14
be826ed4-43b2-41a5-b6e4-7ce41fe0fed4,Self Service,8
b59f711c-f9e3-45f4-9f85-b3bd9fde822f,Remote,25
c3cc8629-f560-4898-81a4-cc8fe25ca6c9,Self Service,1
fa25dce9-c338-4c51-a734-8e17f91663ed,Self Service,5
e95bc68b-6b72-4ead-aa21-5777cdead7aa,Self Service,4
20064687-eb2b-4aa0-892f-2aa0844c2c34,Self Service,25
c3e1e2e4-0c78-4003-a482-9b7ed89747ca,Self Service,14
805c43d6-9475-4a95-b8b8-9f5920deb76d,Self Service,98
db8ae35f-ae9d-46bb-afa6-820e9cdca802,Self Service,13
28a5ae48-b5e6-4224-afd8-0c40f0d52245,Self Service,3
2a285d73-4af6-43c8-86c0-60c5bc57a73a,Self Service,37
ac1f472f-bac1-4d25-a07c-dc136bcb3d4f,Self Service,15
e69f0a7d-bfe4-4d69-ad18-9892f2603da3,Self Service,4
2eb606e1-051b-4886-bd8f-42deed6642a3,Self Service,34
5f7a4faa-e5f9-44bf-a66d-c3235a5d6bc4,Self Service,57
9e1c3117-61df-4aa9-aa8d-4f080ef7958d,Self Service,51
fd3f3d0d-02c2-42f4-bd14-fbc2ad1697d9,Self Service,46
fa815655-1f6a-4409-8577-43d016e4b0a3,Self Service,15
f4400ad9-18eb-4d1d-ae35-e319048e1341,Self Service,0
ed6b521b-29db-44aa-91b3-d0bb6633f844,Self Service,75
bf2b3f6d-0deb-4847-a207-78a6b6fe7e61,Self Service,3
fae850b7-47ca-4268-b870-bb0f810aaabe,Self Service,55
65959502-d591-4e40-9365-17d245bb8ea0,Self Service,41
f24dd3f3-6d15-4726-96fa-c66f643f7f0e,Self Service,5
81f96724-c2e7-420e-a4c1-89ae929df0ee,Self Service,7
01541134-323e-4715-999b-10bef5de7bcd,Self Service,2
471319e3-ba54-4db4-8ab5-a8b21bedd7ff,Self Service,7
f90d6f4a-0f4b-4354-a18a-4fa791326f82,Self Service,7
c4506871-f73f-42a2-9b4f-cca39276efcd,Self Service,4
bf9eb2ec-ec84-45ac-91d6-d97e53a7e68d,Self Service,11
b28a9749-2f3a-490e-ba00-b98fdba6f37e,Self Service,1
daf7997a-acfe-4d01-ad39-ef8ece0421b1,Self Service,7
e90215ba-2383-4ff5-b46c-f66d6d7ca8b4,Self Service,13
24eb1ca0-80e8-4705-8203-071b345f6249,Self Service,15
3ebd1118-1dda-4753-b205-13639b45c734,Self Service,26
c6f84762-db30-438e-896a-a95fc1dadccd,Self Service,3
b990297c-944b-4699-a399-23459c5a741c,Self Service,1
ea01b4e9-3e70-4218-9fd3-53d4bcdf29ab,Self Service,50
eeb49ed5-d60a-4997-809f-a19b9f55ac8d,Self Service,8
f7e694d8-15d1-443f-8b20-aee3e1131a97,Self Service,18
539f9109-7027-4728-bd4f-bc8da88b8081,Self Service,39
6ca16c64-1cb9-43ef-8b13-4e53d14b2d3c,Self Service,5
959068a3-2f43-4417-95b5-73cf64db84dd,Self Service,25
d2f06295-e292-4285-87ee-1fb93a09720a,Self Service,0
51b9a716-ab99-49ab-b615-36ee7827fcf3,Self Service,12
d235562d-ad30-4737-affa-ea570c304060,Remote,20
e8445627-e798-400d-b7bb-7089214c2870,Self Service,13
0102af64-b08a-4502-ad15-0558f4670410,Self Service,22
0e0b4e72-64cc-44c8-aab0-f569f697c084,Self Service,5
59507c18-0cac-4776-9346-24c1b842eba9,Self Service,16
32e09e3f-b370-4496-839a-615817d3a8ad,Self Service,0
1674f64b-4f36-40ea-8b3d-ed524b5d6ad2,Self Service,1
3cd36a72-afa6-4250-8ae0-451d5e70bef3,Self Service,8
0b6c2bfc-f826-4ebb-a70e-1ba19319f832,Self Service,7
42ed074d-952c-48b4-a456-1339211d62cd,Self Service,3
1240b971-7e80-4f22-8c85-b9ba2018de42,Self Service,14
a6b7f050-e94a-4b42-8c65-6d5bb2c5b589,Self Service,9
3dd880bd-0ef6-4617-9313-f47ec86aa95e,Self Service,21
81c146b8-25f8-4f86-8ab7-6cdb1f4d70f2,Self Service,2
2f37fd39-9228-442f-a935-1e7d9d40fc34,Self Service,12
588d37fc-d4f8-40c1-9789-462407aa6c11,Self Service,13
b2481d4c-f90f-458a-a766-ad6c8aae1e77,Self Service,69
ba603072-0c5e-4d44-8c73-2e18fa77a585,Self Service,0
ce25d08a-8f91-450b-80bd-22ff541eebce,Self Service,38
b6d7931f-e688-4326-bfdb-b51c777ef98f,Self Service,8
5f5e43e3-906d-485c-b0ea-2b471b45c4a1,Self Service,4
ec842129-5700-4ddd-8b5a-dffd441dc2fa,Self Service,33
f237e8b8-21af-4d6f-8106-5f6a5b06e7bb,Self Service,25
3a929c90-b1f4-4f13-9c50-64ab6fe3e563,Self Service,22
540fdfd6-a2d5-46f8-bb1b-bfd8dd45dbf5,Self Service,3
15c22b8d-db9e-4151-909f-17534ff5d5a1,Remote,21
86604cd3-c75e-4c8f-a5f5-d978f5fc72ae,Self Service,0
8772566d-0175-43b5-9b29-189849ce69d6,Self Service,6
e91752ac-9fef-408e-93ce-d919af007807,Self Service,24
b714f8d5-d76c-4181-8312-ecd136c97044,Self Service,75
6ff9e08a-d208-44d5-ac2e-afafc8e9b941,Self Service,6
a1885596-9cef-4347-8b8c-4f7be5dceb30,Self Service,20
8f3211ce-2c03-4bee-8c7a-1622495ccdc7,Self Service,12
2ba17f71-3207-4cf8-b2d3-ddc6dcca2db6,Self Service,10
37cd3350-1384-4e3f-9800-b36f7f6c2d27,Remote,21
41de5059-56f6-4e5b-aceb-2d9a1f0f80ec,Self Service,9
95bcb924-cf00-4fcc-9498-81647babee6f,Self Service,5
297df6a4-3493-4d78-a62f-7f283341fd83,Self Service,166
1e85a9cb-4d9e-4d2f-9501-493b1ca40c93,Self Service,6
af309674-75f2-44ef-8104-249ca5035f67,Self Service,3
f60ef436-67fa-4d9d-86c2-c5ce951a4578,Self Service,0
f1a04de0-6b49-4c21-82cc-34a9cea90237,Self Service,53
4258c6bd-7c67-4ca1-b4a5-e4f17c940184,Self Service,6
cd4cf968-4388-4b53-bee8-59e9e652f255,Self Service,6
d1cbb00d-ec67-48cd-bfe2-37b0e3a35daa,Remote,61
a5533f18-7732-4340-b1cc-f34e0cf8b46a,Self Service,173
94b59a20-a2e5-448d-a9e8-27d167cb668d,Self Service,12
f703357c-c906-43fd-aef2-bb52adca22c9,Self Service,26
766a8a89-45c4-41c7-905d-06edcc07b66f,Self Service,68
f4df1cbe-be97-4d89-991e-6b0763d9cf3f,Self Service,15
79e42988-9e35-4b49-a8dd-eda6e11514be,Self Service,34
76c777fc-7a1e-4618-8a76-f0b3ef4d57f6,Self Service,3
c0c6de8b-9b20-45f0-b86f-bc13eac1a149,Self Service,46
7681927e-6990-4f25-b335-cb7fe0e6a123,Self Service,35
942ff290-f9c0-4457-8761-0b5251bebe8e,Self Service,33
0d1d31a8-c1c7-4f4c-9425-c01f12f6b02f,Self Service,29
733d7e95-1ad8-416e-8b80-da6e315ba4a8,Self Service,7
20318104-d9d9-4e82-8f77-e06d1f186444,Self Service,7
c1de87e8-0783-41ee-800c-49a2f558d917,Self Service,12
d0c7c082-84c1-4aaf-a986-8709b43e36ce,Self Service,15
9ec2bab0-0009-4181-bacd-a26b753b46c9,Self Service,7
65a3b8d5-0120-4bcb-9739-95423f34e3d2,Remote,44
357afefb-33e5-4e8d-95fa-e87da2b4f421,Self Service,19
bdea863e-97cb-4c31-a9f1-29ecfcf82dad,Self Service,11
0ddce9a4-2a8e-473d-a24a-59978586e069,Self Service,6
6229c879-5a22-45a6-8f18-7164cfb35b6b,Self Service,98
6e0ef3e8-1dc6-4963-9083-151e18bb4723,Self Service,1
f5b8e75a-78fe-47af-8c49-ce9af80a0e75,Self Service,5
d364c643-1b0c-45da-bdee-ab43523c2ff5,Self Service,27
97f7dd4b-5bc6-4269-8d78-900c3c13955e,Self Service,50
8ab23488-44cf-4d3d-a9c0-d04f3a9c23b8,Self Service,3
9d7f896f-dccb-4e41-8505-4fc038c7ee8d,Self Service,6
5ded1a2f-48c1-424e-8e01-a4d1dc6b6387,Self Service,24
ad504dba-ee95-4849-ac64-6978fb1fe423,Self Service,12
ffa4e639-9e0e-4306-9e2c-1336fb948515,Self Service,11
f0321e87-5465-41bc-bf9e-8d4ad41b1cad,Self Service,1
0c204d02-d553-47c1-a2f5-6726470fbae4,Self Service,21
3c1945ef-6653-4c7a-b4bd-d34d71abb232,Self Service,0
c4679af1-4a7d-4030-8887-541da69d54b8,Self Service,1
f327d55e-39da-4940-8aff-b8728050b232,Self Service,2
f8bd4b9d-6470-4536-9e52-d3ba39f8b5ad,Self Service,14
bca217ff-f1b6-400b-9be3-a7f493f06402,Self Service,17
e2fa2028-4013-4d4e-a455-0bf2c9af5f11,Self Service,22
93a29e51-26b3-4fe1-a694-280fcbff6b17,Self Service,9
dd681c38-2d10-409c-88af-31f261f46c7a,Self Service,19
e8a9b2d4-64dd-4220-ac0c-764c72e734a4,Self Service,17
e5070981-9404-41f1-a9db-acf2ae5e5614,Self Service,11
bcdff99d-0865-43cc-88f2-d925dff12b25,Self Service,6
1273696c-0114-4c21-8616-c8f2519e8a31,Self Service,22
0b6e70ca-a222-44a4-842e-211b0b11f60f,Self Service,7
0638bb44-f8d1-47eb-9147-eb66ee442cd6,Self Service,3
03f14029-8cdc-4449-88b7-27f97f020e63,Self Service,14
5739887c-0e49-426c-b45b-0bd2a800373b,Self Service,6
060dfe3e-42c3-4b5c-8e74-c5c46701fe7f,Self Service,31
f63ad432-2c89-452f-b3db-a8e2389e9cfa,Remote,84
dacdbca7-a659-43aa-965e-51b17fe5971c,Self Service,76
a7566f14-7021-421b-a9ec-8caea8081f25,Self Service,62
226d67cb-6e03-4a12-8534-c9f71ef93b2c,Self Service,8
2ad1bd05-601e-4a6e-baff-4da89ee2bbaf,Self Service,8
91b51d6b-ffa9-4c7e-b8cb-97c656b9c4f6,Self Service,6
e040c140-efa6-4a1d-a7dd-98d4860e8085,Self Service,44
7125bcbf-8696-4c83-9a5d-58d9b2264c05,Self Service,4
d5c48f20-ed70-4368-b971-f11c9224a1fb,Self Service,7
3c9256e7-f34a-4747-87c6-85e1e87cd111,Self Service,15
773c2321-a825-405c-8f27-924c042c6b3e,Self Service,4
388495af-5035-468e-9d95-ce3dedab14f2,Self Service,0
b42b9d65-f3f9-43a7-bbdd-315f3792fb33,Self Service,17
5eace514-7ef3-45ad-bb92-0fe5ea494942,Self Service,13
a697011e-b6c4-447d-a956-6c4ea04d96c2,Self Service,13
3ed22f55-8ad5-4fcb-ba5b-9d4eaa4c3d77,Self Service,13
85f9bae2-390e-469c-afd5-2bd29dcddb9a,Self Service,2
09903046-bb05-4ea9-bd85-3f188e61b662,Self Service,4
bb5fea5f-b9ee-41f2-92f5-45035c445b54,Self Service,7
9f06322c-b54a-428b-8ed9-6a16b2124e18,Self Service,7
153dc98e-dbc3-4e55-9b22-9fa52fbb57f3,Self Service,39
95afb6f4-ac3d-4398-a69f-c01aa762dd13,Self Service,7
a514ad26-04d7-48c8-9637-35b39bb572fd,Self Service,7
d6715725-f3e3-4c5e-82a3-d98253c9530c,Self Service,2
468e3874-9eb6-400c-a3e1-ad75c3c2accf,Self Service,106
43bcc345-cb02-45fb-bea4-c8474d5b2874,Self Service,0
aa604f14-a462-4c7e-99f0-81f3e7aced94,Self Service,1
477aa6c4-24a6-49c7-abe9-2982b28a7466,Self Service,16
b011a5f2-f28c-498f-89c8-ff43c03cdf5e,Self Service,18
c48d2bbd-c2b2-4e86-af7e-ea389cf853f9,Remote,6
a146bff3-ca11-43c8-857e-7b7c455642e0,Remote,6
9122ead5-8441-4276-bed4-3bbe29fade02,Self Install,155
36097962-9df9-4664-a964-cbaa7f15e8e9,Self Service,18
f8f75a8c-af54-450f-a469-efd1dd3819e6,Self Service,14
4679ddba-55dd-4fdf-9269-effa4e334b28,Remote,72
7c62b928-3aec-4aea-9b44-b61a2eb60089,Self Service,4
a8c8a63d-15ee-4957-a294-1c99384aadd3,Self Service,53
ce5e0942-db0b-42e0-bc5a-2ff52e6e6c9c,Self Service,9
bbd469a4-5d68-4c39-9732-7a0b0647b268,Self Service,2
c7062c23-fd51-4fa3-b106-296f7323eec6,Self Service,3
d7f06163-9d01-4152-be49-28adfe02d32d,Remote,4
e59fa7f8-fbaf-447a-91a0-860973d4f4b4,Self Service,2
aae3c695-784d-40ee-814d-34c38c6fa470,Self Service,0
565fcc0f-1560-4667-a0be-57ea817f6723,Self Service,1
629abb08-9273-49a7-8473-032887263312,Self Service,3
a5cf0bbf-5c2d-4422-bb3d-8bab3246fa0b,Self Service,20
2c8d6845-6da9-40a4-8206-3effb7cdb6b4,Self Service,18
8b5eb2a9-de69-4bc9-9304-8e91cb9507f8,Self Service,6
816467ef-9c5d-4ee7-a9e3-5c947ee9e089,Remote,81
c5b8c71a-dbbc-449d-beaf-37bb204fc006,Self Service,12
6c95c17a-777d-49a6-a411-9d7823221619,Self Service,5
e8d7db8b-43d8-4e73-a57c-cd66df6de78d,Self Service,27
6c7abd73-21f4-4339-993d-3869c2725196,Self Service,9
cc3e13c5-cc94-4cc8-bb27-6f7afc4ede06,Self Service,11
dabb1819-fc36-4cac-8c08-6a2d055e4a68,Self Service,10
5bfa3b38-c4c7-4d16-8757-f485c106ed30,Self Service,5
9fb4918c-723b-4691-8cca-9ab19dc9db6b,Self Service,58
4774fe18-ffad-4306-84be-bf27e1e60496,Self Service,42
615b95c7-1280-484a-979d-4985f756c71b,Self Service,20
12672f59-05e2-4623-9fd2-0b7a8bfe3ef3,Self Service,3
35dbd78f-5534-436c-be67-d8dbd45261c0,Self Service,0
b7da645e-5932-47ee-b6ba-bb42777e4ca6,Self Service,0
4b95795c-7302-427d-b73b-0015fafab816,Self Service,6
12ab2415-c997-4e2b-bc4c-82198e1b30f9,Self Service,10
7f4a663e-cee8-48bd-b853-0d5179970604,Self Service,20
2b5dd342-2843-4417-9ed5-fc5a54ca292d,Remote,1
d3a59440-014e-4f19-bca9-956078e4f209,Self Service,9
66f9be87-6629-4d4f-b499-5ed49b8f209c,Self Service,6
a250acc1-7d36-4782-b739-177732185a26,Self Service,20
851754b7-da9f-4994-81c9-ac26fef46bc2,Self Service,6
560b008d-114e-4905-b9bb-6ac5987870eb,Self Service,5
314c87e6-b6c8-4b4a-b849-907425c4a429,Self Service,41
