"request_id","identity_confirmation_status","_time",merchantId,bankAccountId,res
"e959db75-3a3b-49c9-aa8c-9b08eb0be12e","PASSED_AUTOMATICALLY","2023-04-05T01:49:07.000+0000","9663428a-04a8-4228-8d85-c01ea2069718","1ebf7232-f68e-4a46-a5d3-54e5c9daaa89",pass
"525178a5-360a-494c-95dc-ff3b3e6ee47a","NO_ACCOUNT_DATA_FOUND","2023-04-04T23:31:32.000+0000","a6fa62d3-3a29-444b-bcac-b4a940d01231","5b2a8bbf-4b2b-4028-9bf7-51380148d409",fail
"826294ab-6750-44c7-ad44-d0d7f07ecf0b","NO_ACCOUNT_DATA_FOUND","2023-04-03T16:36:50.000+0000","34530f18-1e50-47ce-8ea0-70db12ad1c27","f345ab81-e127-46ab-8a41-fe9f6a6820a6",fail
"262858d6-2a4c-4ff4-be4c-190a7b777dc4","PASSED_AUTOMATICALLY","2023-04-16T17:30:17.000+0000","1d89539a-59af-46cc-8120-9c65e3f823c4","0c1a3199-f0f8-409d-a76d-27dc67f906e7",pass
"c21cc587-04a0-4e06-92e2-765900178d20","NO_ACCOUNT_DATA_FOUND","2023-03-29T18:21:17.000+0000","ea3b19df-b0ff-4d06-828e-a89ca6abf9c4","543b8a21-b9d0-4759-8905-fc1f120edce3",fail
"408c2ff9-91d8-4510-97c8-bf508b29ff23","NON_PARTICIPANT_PROVIDER","2023-04-06T16:31:20.000+0000","d04a3b0c-6b9c-4af1-b687-9ccdaf751355","7946e522-5995-4ea0-bda8-1a54fb5bf441",fail
"3e8f7277-faf8-4af9-b1cd-48149e305e1b","NO_ACCOUNT_DATA_FOUND","2023-03-31T21:04:42.000+0000","087d3a61-bdaa-43b2-897d-0c7b364718ae","023d24c4-5cea-4a07-88db-466f717fc5cf",fail
"0af99914-7a30-430c-8714-ca83f4202ad0","PASSED_AUTOMATICALLY","2023-03-30T15:09:51.000+0000","b82ee0b2-42f3-45ba-9db2-07c2f44db36d","72c218dd-0225-43c5-b50f-7001746c11e3",pass
"03c9b1cb-1c3c-43e1-acbf-bdb45c9c86ab","NO_ACCOUNT_DATA_FOUND","2023-03-16T23:26:15.000+0000","f86365c9-2008-4069-b8ac-baf8ed4394ff","171950dd-805f-422b-9d1e-9247d7990322",fail
"95a3c719-9395-4b95-916c-9ebf3183f7ed","NO_CUSTOMER_DATA_FOUND","2023-03-15T19:18:22.000+0000","5529e399-c9f0-47bb-b9a7-b0bec33a164a","75b6e9f5-8970-4558-9da0-38b093a37b89",fail
"6ab348dd-a3ff-42f6-ba7a-575339a9603a","INVALID_ROUTING_NUMBER","2023-04-13T20:34:06.000+0000","61bdb94e-b25d-429e-89ee-cf37f8442424","502ce012-7bc5-4e40-9c3d-6b90de2c71ab",fail
"6f05ca1f-5c39-4c34-a91e-d74d3da64d71","FAILED_AUTOMATICALLY","2023-04-18T15:33:28.000+0000","30900b26-acaf-4fc7-894e-67f07123da6d","a8b880c4-4073-459f-8342-aaabff63e7ec",fail
"f00309a6-db9f-43fb-b425-6c0b8acf329e","NO_ACCOUNT_DATA_FOUND","2023-04-18T01:12:31.000+0000","a1b587b9-d456-4aa4-bcbb-c4f03adbbc27","a93dd002-8756-4169-907c-a6693278cb74",fail
"a2e2b060-9f28-43ff-ac57-4c5e255d30ea","NO_CUSTOMER_DATA_FOUND","2023-04-17T22:48:21.000+0000","b49892ed-39c7-4f80-994c-e60f3aa8f8e6","a920a410-d08a-4b8c-9c32-5eecd3234657",fail
"c26bf21b-1fb6-43a2-b9d1-59f5a44a7f7d","NO_CUSTOMER_DATA_FOUND","2023-04-13T04:30:53.000+0000","1292e1bd-053d-4c73-8787-c177be2591db","a6f24a63-8aeb-4c6d-a1e4-edc1b9a46c91",fail
"200e8944-49e9-4a5c-9695-ba9dc4a87406","PASSED_AUTOMATICALLY","2023-04-10T16:41:03.000+0000","805c43d6-9475-4a95-b8b8-9f5920deb76d","6c943a7b-5bf0-4830-b987-ba5bca83abde",pass
"779404c4-a220-4705-a594-6e61b3a87c0c","NON_PARTICIPANT_PROVIDER","2023-04-02T20:05:44.000+0000","6799f515-44d9-4a29-b4cd-b7b0ae3871bd","39fec434-ec06-4ffa-bc6c-3cd0fd4551a9",fail
"5e4b76f1-6447-46bf-8a78-23eaccab6f2b","NO_ACCOUNT_DATA_FOUND","2023-04-17T20:56:36.000+0000","942d71d5-2fd4-4961-8ef1-dd4aa7980cd1","91c9655a-c106-424a-a726-430cd9c05438",fail
"0a37354b-5db8-432f-a317-cecb584ca241","NON_PARTICIPANT_PROVIDER","2023-04-13T13:50:29.000+0000","c4679af1-4a7d-4030-8887-541da69d54b8","37b897eb-8ae8-4632-a537-6e374705b1e5",fail
"c5b584e4-eec7-4a7f-8b25-56d0a85613e4","NO_ACCOUNT_DATA_FOUND","2023-04-13T01:00:39.000+0000","fe364877-40a8-41c9-95de-122c4bd34530","7cc84976-fb75-45a8-8c8f-6488b36ec355",fail
"097032b8-a7f7-43e6-b3d0-aead783dd9c2","PASSED_AUTOMATICALLY","2023-04-18T15:21:35.000+0000","3f3787bd-e4c7-4b23-8824-5cbd6ece4824","d6c591af-4387-454b-bf4b-a6cebb6fd4d8",pass
"6e908674-a9e0-460e-a3e3-831156561372","NO_ACCOUNT_DATA_FOUND","2023-04-14T19:02:56.000+0000","bec69d3c-d1f6-4ae5-933c-652077e66e3e","000301bf-584d-4ed6-85ba-bc64f167b628",fail
"861fb805-b115-46d6-9341-9f5dd6392a08","CUSTOMER_OR_BUSINESS_NAME_MISMATCH","2023-04-14T16:09:31.000+0000","a0223d22-00ae-4fd3-84d8-fbc88ea38ec7","a8be1eda-e406-4217-b0ee-35001fb14fb3",fail
"07beac4a-501d-4c19-b5ec-1e4ad5dcebbb","PASSED_AUTOMATICALLY","2023-04-13T22:34:33.000+0000","3b8d5d64-4008-4be4-a2f6-ea91b499f92c","bf0df6f2-ac94-4bc4-a410-f18b35b83c32",pass
"97ff9093-4c67-44cf-99c0-1fa8f6d37292","NON_PARTICIPANT_PROVIDER","2023-04-13T02:30:43.000+0000","fdb14b8a-ba71-4e3e-850f-a1f4d3081d32","85e4f3b3-2e33-4c7b-8b3b-02e29f4c8b20",fail
"ad7ab39f-0a5d-4a37-b0c6-90a4582f8bb2","PASSED_AUTOMATICALLY","2023-04-12T19:06:42.000+0000","b91d4f3c-27f7-47bf-93ce-3ac6d8c4cea2","8c989785-9fd5-485d-a661-b4144316ee34",pass
"1a502a67-98ca-4862-bfbb-b55067b85063","PASSED_AUTOMATICALLY","2023-04-12T01:49:24.000+0000","aa3e0370-f05c-4af2-bc64-1a853f958355","77d78a3b-e7cd-451f-b43a-b29104239e25",pass
"16332446-8225-47e2-b7fb-c0d925a7c9f4","NON_PARTICIPANT_PROVIDER","2023-04-10T19:53:10.000+0000","767f15fe-45bf-46cd-a501-61a7202cd6b6","38e8ac35-6a87-45f7-bcf0-74142714063a",fail
"183b4b46-7b8f-4d4a-9644-a7d344e55629","NO_ACCOUNT_DATA_FOUND","2023-04-10T19:32:45.000+0000","f1135c2b-8c69-4d12-a9db-a3a65cb85518","e0590b3c-dd13-4d41-abf8-d45c67481af6",fail
"a6803962-0720-4e6e-9b37-5103b85e3c5b","NO_CUSTOMER_DATA_FOUND","2023-04-08T02:28:37.000+0000","afbd0431-d2a3-4d3c-af72-896b80eb7e97","013cc4a3-fa44-4872-ae02-de0aaa0c3394",fail
"9e361473-aefb-4ccd-8dbb-e63bcbab00fd","NO_CUSTOMER_DATA_FOUND","2023-04-07T19:04:45.000+0000","633c1ce0-b8f5-46d0-aae5-0d018fa6d68d","94041ccf-decf-495b-993f-dc9403c82b6a",fail
