Customer Account Name,Opportunities Opportunity Created Date,Accounts Salesforce Account ID,Customer Account Toast Guid,Opportunities Total Software ARR,Opportunity Line Item Hardware Value,Passed Auto GIACT,Failed Auto GIACT,Banking Status,Banking Task Statuses,Go Live Status
Hangry's,2022-06-06,0014W00002mthRKQAY,905a8961-21c5-4d1a-8248-b01a06ea7197,$600,"$1,076.00",,,Unknown,CANCELED,NEW
Big Sky Baked & Loaded LLC,2022-06-06,0014W00002mth9CQAQ,893ed233-0b6a-4c3f-95a3-f9f886bdadba,$0,$318.00,,,Completed,CANCELED,COMPLETED
Purple Cow @ Lake Holiday,2022-06-06,0014W00002mthCLQAY,b281b725-b9db-483e-a0d0-3f5b2d3a2ddb,$0,$0.00,,,Unknown,CANCELED,NEW
Sofie's Chatterbox,2022-06-06,0014W00002mthGSQAY,3f3796b3-6ff3-4995-a47c-828429cbe878,$0,$318.00,,,Completed,CANCELED,COMPLETED
"Sofoke Lounge Rest, Corp",2022-06-04,0014W00002mtfBEQAY,cea15259-88cb-4d77-aa6d-d8e52606841e,$0,"$1,066.00",,,Completed,CANCELED,COMPLETED
peking Kitchen,2022-06-04,0014W00002mtfakQAA,17633802-3a22-4980-82ea-73ad22b9e785,$0,$0.00,,,Not started,NEW,NEW
Genos Pizzeria,2022-06-03,0014W00002mteg9QAA,750470d7-5a7a-4c59-b0a3-8754ce241aa8,$300,"$1,765.00",,,Completed,CANCELED,COMPLETED
Hunleys,2022-06-03,0014W00002mtdTVQAY,03bd45ca-09ee-486f-b3dc-375d1a94001e,$0,$0.00,,,Unknown,CANCELED,NEW
Fill My Cup Coffee Shop,2022-06-03,0014W00002mteurQAA,2634b1cf-5812-4d73-b154-af48843fb882,$0,$399.00,,,Completed,CANCELED,COMPLETED
Be Well Cafe LLC,2022-06-03,0014W00002mteI2QAI,6c8d172a-0ab3-4ef4-8db0-710ccd0ea8cc,$0,$685.20,,,Completed,CANCELED,COMPLETED
Momma Moody’s Grinders,2022-06-03,0014W00002mteRnQAI,290b1048-a2f4-40e2-95fb-05bb3d29d50d,$300,$499.00,,,Completed,CANCELED,COMPLETED
Baby's Bagels,2022-06-03,0014W00002mtehSQAQ,d9bdb7a3-0c61-420a-905c-732e75d9a5e5,$0,$0.00,,,Unknown,CANCELED,NEW
Caribou BBQ Smokehouse LLC,2022-06-03,0014W00002mtdXSQAY,de097d21-158e-4f11-9685-88d0f737144e,$0,$0.00,,,Completed,CANCELED,COMPLETED
The Stickhorse LLC,2022-06-03,0014W00002mteQBQAY,d53f6a33-877d-492c-a98b-7bc11d550493,$0,$518.00,,,Completed,CANCELED,COMPLETED
Lorina's Cantina,2022-06-03,0014W00002mteVfQAI,8632b323-da60-4bfb-9f7c-463248a5b373,$600,$720.90,,,Completed,CANCELED,COMPLETED
Dante’s Pizza,2022-06-02,0014W00002mtbnsQAA,85a042dd-ce40-4593-8cf6-e38cc38d54c3,$0,$0.00,,,Not started,NEW,NEW
Razor Axe LLC,2022-06-02,0014W00002mtdJQQAY,d6dea899-378f-4df1-8935-28b10eb66320,$600,$727.00,,,Completed,CANCELED,COMPLETED
Elks Lodge,2022-06-02,001C000001ZssGTIAZ,46c222d6-2552-4a01-97ad-c528479afce3,$0,"$1,235.00",,,Unknown,CANCELED,NEW
Magical mystery dog,2022-06-02,0014W00002mtcKIQAY,5850fe77-0e48-4881-8ffa-924e07550c80,$300,$818.00,,,Not started,NEW,NEW
Tamarack,2022-06-02,0014W00002mtbl0QAA,8b5eb2a9-de69-4bc9-9304-8e91cb9507f8,$0,$467.00,,,Completed,CANCELED,COMPLETED
I Dont Care Catering,2022-06-02,0014W00002mtdOpQAI,7c9a880e-31f7-4122-a4a4-3f07b82ba00e,$0,$149.00,,,Completed,CANCELED,COMPLETED
Blazin Poppers,2022-06-02,0014W00002mtcjvQAA,bc3b9ef7-35a7-4207-934d-09caf60a09a4,$0,$149.00,,,Completed,CANCELED,COMPLETED
Coffee on 3rd LLC,2022-06-02,0014W00002mtbthQAA,184d1fd2-44ff-485e-91e8-bc61c491a5a4,$0,"$1,186.00",,,Completed,COMPLETED,COMPLETED
canvas of memphis,2022-06-02,0014W00002mtdKYQAY,2732df48-2c76-4aa4-b011-9c3a9b6f64c2,$828,$799.00,,,Completed,CANCELED,COMPLETED
Rickshaw,2022-06-02,0014W00002mtcwIQAQ,1e18f2db-1cbc-49ab-99e6-92ef944545e7,$0,$318.00,,,Completed,CANCELED,COMPLETED
Casa-Kusina,2022-06-02,0014W00002mtdGHQAY,019fad71-9fcd-4d3d-b3c0-1db5d8601889,$0,$318.00,,,Completed,CANCELED,COMPLETED
Voca PO,2022-06-02,0014W00002mtdSIQAY,11647d87-b30a-41b2-8d7c-3f4e4a60afc3,$0,$0.00,,,Unknown,CANCELED,NEW
Eat Offbeat,2022-06-02,0014W00002mtbgKQAQ,08263208-babc-4ccd-b94e-6b61e710fd78,$0,$0.00,,,Completed,CANCELED,COMPLETED
Kabab Father,2022-06-01,0014W00002mtb09QAA,bfdf5237-225e-4fef-83cb-e5cad020c80e,$0,$199.00,,,Completed,CANCELED,COMPLETED
Flicks,2022-06-01,0014W00002mtJrXQAU,c2e30f38-4e58-4771-b466-7d73797fda97,$0,$348.00,,,Not started,NEW,NEW
SH Eatery,2022-06-01,0014W00002mtb2FQAQ,a78b6ad2-a535-4fec-874d-115ea3c8cbb5,$0,$467.00,,,Completed,CANCELED,COMPLETED
SUGAR & KRUMBS,2022-06-01,0014W00002mtapkQAA,bcdf8f9e-ed46-4fde-b969-f2a33b9f1950,$0,$0.00,,,Unknown,CANCELED,NEW
The Duchess Bar & Social Club,2022-06-01,0014W00002mtZTvQAM,b418d51f-b0d2-45d9-8ce9-4732dfcc9599,$708,"$1,117.00",,,Completed,CANCELED,COMPLETED
Reveal Loung,2022-06-01,0014W00002mtbTuQAI,63d22a2e-3ab4-4429-9f63-b61be06f2eea,$0,$149.00,,,Not started,NEW,NEW
Belle-Reine L.L.C.,2022-06-01,0014W00002mtbG2QAI,16175454-b054-4519-ab00-5dcb5387d311,$0,$0.00,,,Unknown,CANCELED,NEW
Iron Hop Taphouse,2022-06-01,0014W00002mtZzFQAU,9b34b75a-7113-4aab-aa7c-4c6b9e739512,$0,$318.00,,,Completed,CANCELED,COMPLETED
Asia Chinese Food,2022-06-01,0014W00002mtbaCQAQ,e02a1788-0c0a-4d36-a810-934711fadf6c,$0,$0.00,,,Unknown,CANCELED,NEW
GOOD VIBES PIZZA,2022-06-01,0014W00002mtbb5QAA,e94e3618-ed69-4c98-a888-969c93d84ae6,$0,"$1,347.00",,,Completed,CANCELED,COMPLETED
5150 Asian Kitchen,2022-06-01,0014W00002mtbbZQAQ,43853fa2-f94c-423a-93ec-6f458058ed19,$0,$667.00,,,Unknown,CANCELED,NEW
SoDak Smoke Shack,2022-06-01,0014W00002mtb8cQAA,2a2de23f-723e-4537-914a-06f5787beeb2,$0,$149.00,,,Completed,CANCELED,COMPLETED
Latina With Flavors,2022-06-01,0014W00002mt48WQAQ,585ff52f-e50c-4104-9c2e-d2842e4ed962,$0,$0.00,,,Unknown,CANCELED,NEW
Cones N Creams Inc,2022-06-01,0014W00002mtbImQAI,4839a0ef-feed-42d6-ab53-e8943561ab91,"$1,980",$889.00,,,Completed,CANCELED,COMPLETED
Tastefully Yours Cafe,2022-06-01,0014W00002mtbXrQAI,c137a527-0e65-451d-8cd5-d6c1809fa00d,$0,$0.00,,,Unknown,CANCELED,NEW
KreeStyles Unlimited,2022-06-01,0014W00002mtbHZQAY,4d082fa1-3945-43d0-a028-01f3f979f093,$0,$0.00,,,Completed,COMPLETED,NEW
Royal Academy,2022-06-01,0014W00002mtaBfQAI,bf6b40e8-b917-4db2-b59c-4d0d67c43031,$0,$0.00,,,Unknown,CANCELED,NEW
BBQ on the Bayou,2022-06-01,0014W00002mta40QAA,733d7e95-1ad8-416e-8b80-da6e315ba4a8,$0,$0.00,,,Completed,COMPLETED,COMPLETED
Squatchee's,2022-06-01,0014W00002mta0hQAA,528168dc-c8c6-4547-a0bf-6c4508391095,$600,$647.00,,,Completed,CANCELED,COMPLETED
JEFE THE CRABMAN,2022-06-01,0014W00002mtbU4QAI,2ab79488-2644-47dd-a768-d591f326892c,$0,$149.00,,,Completed,CANCELED,COMPLETED
Tompkins Brothers catering,2022-06-01,0014W00002mtb67QAA,d3d7a0b6-649b-4d0c-9d4d-6edef3759ef9,$300,$817.00,,,Completed,CANCELED,COMPLETED
Nola Chef,2022-05-31,0014W00002mtY59QAE,b2ef5b93-5fae-4864-beeb-9c5d7ae32081,$300,$817.00,,,Completed,CANCELED,COMPLETED
Tackroom and bourbon bar,2022-05-31,0014W00002mtY3DQAU,1f13b216-8dcc-4409-b211-1942cd59c61c,$900,"$1,974.00",,,Completed,COMPLETED,COMPLETED
"Jamaicaway Restaurant & Catering, Corp",2022-05-31,0014W00002mtYFPQA2,1ca5924d-12ea-4ed9-8084-86fea3feeb2e,$828,"$1,117.00",,,Completed,CANCELED,COMPLETED
Izzy's Market & Deli,2022-05-31,0014W00002mtNWnQAM,d95f8913-a4e8-4fe8-9b5c-809f2635facb,"$1,128","$1,697.00",,,Completed,CANCELED,COMPLETED
Tizon Grill,2022-05-31,0014W00002mtMfGQAU,0a620a92-967b-4398-9fae-e0b97f334ec1,$0,$467.00,,,Completed,CANCELED,COMPLETED
Dally Up Coffee Co,2022-05-31,0014W00002mtZ9HQAU,581e9874-fd9d-4b2c-be1b-ebe890d11cd3,$0,$518.00,,,Completed,CANCELED,COMPLETED
Splash Lounge,2022-05-31,0014W00002mtNcRQAU,428eb150-200a-44c5-bc59-664bd7c402fe,$0,$0.00,,,Unknown,CANCELED,NEW
Qweerty Coffee,2022-05-31,0014W00002mtNXlQAM,75fda9d7-557a-4534-bfb3-09edb012eac3,$0,$0.00,,,Not started,NEW,NEW
North Coast Originals,2022-05-31,0014W00002msABuQAM,d9282482-7ad8-4e2b-a0ba-a08124cfb81b,$0,$149.00,,,Completed,CANCELED,COMPLETED
Sampson's BBQ,2022-05-30,0014W00002mtMcbQAE,d2a00fc5-4427-44c1-9fef-3e53697f2255,$0,$199.00,,,Unknown,CANCELED,NEW
Pico's LLC,2022-05-30,0014W00002mtMbnQAE,36ba5c3d-b67d-411f-944b-620bc4b1bf9f,$0,$119.00,,,Unknown,CANCELED,NEW
Bussin Jerk ATL,2022-05-29,0014W00002mtLndQAE,bad04c05-53d1-4d50-90cf-6a53a27e2681,$0,$947.00,,,Unknown,CANCELED,NEW
Corazon De Maiz LLC,2022-05-28,0014W00002mtKsoQAE,b59f711c-f9e3-45f4-9f85-b3bd9fde822f,$0,$348.00,,,Completed,CANCELED,COMPLETED
1810 Grill,2022-05-28,0014W00002msEUqQAM,f652dd4a-fbfb-4cbe-a07a-c499b75228ed,$0,$318.00,,,Completed,CANCELED,COMPLETED
Maker Artisan Pizza,2022-05-28,0014W00002mtLYmQAM,73b7a797-af00-40fc-9c73-1d2694c0940a,"$1,200","$2,633.00",,,Completed,CANCELED,COMPLETED
Servin' Burgers,2022-05-28,0014W00002mtLPMQA2,f88540d2-111b-49e0-b6d1-65ef8351ca51,$0,$149.00,,,Not started,NEW,NEW
Indus village,2022-05-28,0014W00002mtLQZQA2,18f511c3-2e3b-4f5b-90ee-7103ef9aef98,$0,$0.00,,,Not started,NEW,NEW
OMJ Barbecue Company,2022-05-28,0014W00002mtKqdQAE,6ee2dc9d-83d8-4b99-887d-2018760fd6b9,$300,$817.00,,,Completed,CANCELED,COMPLETED
Brooklyn Wild Catch II,2022-05-28,0014W00002mtLXUQA2,bd1792dd-59f4-469f-97ec-94ebec54e701,$0,$0.00,,,Unknown,CANCELED,NEW
Whealthy,2022-05-28,0014W00002mtKstQAE,3d3d89ce-79c1-4d69-b1ea-01a00e53ca3f,$0,$348.00,,,Completed,CANCELED,COMPLETED
Jalapeno authentic Mexican grill,2022-05-27,0014W00002mtJmwQAE,347f2604-bd8e-4d41-966d-717e26717b14,$0,$318.00,,,Completed,COMPLETED,COMPLETED
House of Spuds,2022-05-27,0014W00002mtJBeQAM,005dc5a6-920c-4f4a-b656-699a991ae19a,$0,$467.00,,,Completed,CANCELED,COMPLETED
Pupusas La Promesa,2022-05-27,0014W00002mtKRBQA2,e881a2df-cbbe-491b-a894-01d6415f78fa,"$1,428","$2,315.00",,,Completed,CANCELED,COMPLETED
Sunkissed,2022-05-27,0014W00002mtKoXQAU,a3762507-8e97-47ca-bb95-a8d137cf183d,$0,$0.00,,,Completed,CANCELED,COMPLETED
Lonzettea Murchison,2022-05-27,0014W00002mtKgEQAU,4fb8701f-4b01-400d-b467-6e0560321c22,$0,$0.00,,,Unknown,CANCELED,NEW
Moontide Sundries,2022-05-27,0014W00002mtK3JQAU,244915d8-f32e-40a8-a39b-54400e1649f5,"$1,200",$499.00,,,Completed,CANCELED,COMPLETED
"Leni's Catch, LLC",2022-05-27,0014W00002mtDQWQA2,6801480e-5d12-49d0-babe-94d4bc1309dc,$0,$200.00,,,Completed,CANCELED,COMPLETED
SALEM PUBLIC SCHOOLS,2022-05-26,0013c00001phFoKAAU,2e09c8f1-ee7d-4685-9fa6-cb8477d44bd1,$0,$199.00,,,Completed,COMPLETED,COMPLETED
Sano Pecado,2022-05-26,0014W00002mtIVJQA2,269e27e2-f9bd-43cc-836b-6ab39889c633,$0,$149.00,,,Completed,COMPLETED,COMPLETED
Zoffas,2022-05-26,0014W00002mtIvHQAU,cdb1d3a3-8ea5-4985-bd1b-bc6b04672bfa,$0,$318.00,,,Unknown,CANCELED,NEW
D&T Steakhouse,2022-05-26,0014W00002mtIcRQAU,f8346adf-f25a-49b3-b4c6-b5f31e8a3ddf,$0,$0.00,,,Completed,CANCELED,COMPLETED
Batter Up Funnel Cakes,2022-05-26,0014W00002mtGfcQAE,ae8c9d82-265a-4bf0-b168-37c43fee2804,$0,$0.00,,,Completed,CANCELED,COMPLETED
"Deep Blve Fvdz, LLC",2022-05-26,0014W00002mtIgJQAU,113d92f7-35f3-4f3a-9058-4903fb1e1aca,$0,$518.00,,,Not started,NEW,NEW
Seasonz Grill,2022-05-26,0014W00002mtGwyQAE,b0388c31-8419-4166-9cc7-f0c657234a5f,$0,$318.00,,,Unknown,CANCELED,NEW
Julees Mocha,2022-05-26,0014W00002mtIr0QAE,9f6bbfac-aef8-43d6-a409-aacbcedac8ec,$0,$199.00,,,Completed,CANCELED,COMPLETED
Kake Krush,2022-05-26,0014W00002mtGn4QAE,7c662ea7-51ac-4e2a-846a-375cd9c14176,$0,$0.00,,,Unknown,CANCELED,NEW
Colorado Corndog Co,2022-05-26,0014W00002mtIZGQA2,4163b71b-0096-4e24-be32-9e52f379ffcb,$300,$898.00,,,Completed,CANCELED,COMPLETED
KC's Roadhouse,2022-05-26,0014W00002mtGf8QAE,05c1515b-3e34-44c1-be9c-3d79ddda96ec,$0,$0.00,,,Unknown,CANCELED,NEW
Millen Media,2022-05-26,0014W00002mtIjwQAE,ba5aaea9-2a26-464d-8636-0a0581c97b77,$0,$518.00,,,Completed,CANCELED,COMPLETED
Tamaleria Maria's,2022-05-25,0014W00002mtErHQAU,8ebad9e7-e37a-45bb-b1aa-66dfc9ce7136,$0,$467.00,,,Completed,COMPLETED,COMPLETED
Posted Up Grill,2022-05-25,0014W00002mtFMaQAM,b71105b2-5fd1-4475-8e30-17a55bb1b132,$0,$200.00,,,Not started,NEW,NEW
Farm to Ferry,2022-05-25,0014W00002mtFuSQAU,73ea77ea-c8f9-417c-88cf-ed34778a7f80,$0,$149.00,,,Completed,CANCELED,COMPLETED
Good Times Cape Cod,2022-05-25,0014W00002mtEtDQAU,88e06532-6954-42ca-ad58-38419f021fa4,$0,$667.00,,,Completed,CANCELED,COMPLETED
KBC Beer,2022-05-25,0014W00002mtFAKQA2,bca02573-33bd-47e9-afe6-ab04461a8e19,$0,$0.00,,,Completed,CANCELED,COMPLETED
Big Papa Jake's,2022-05-25,0014W00002mtEvJQAU,f00d83c9-8154-4f63-a52c-cfc7af3152f8,$0,$0.00,,,Completed,CANCELED,COMPLETED
The Cedar Rabbit Cafe,2022-05-25,0014W00002mtGEzQAM,df173005-a0e6-4759-aef1-e35f491092a0,$0,$199.00,,,Unknown,CANCELED,NEW
Eerie Expeditions Paranormla,2022-05-25,0014W00002mtF7SQAU,42eac9cd-e162-41a2-80a8-551bb9d8d9a2,$0,$0.00,,,Unknown,CANCELED,NEW
The Crescent Lounge,2022-05-25,0014W00002mtEzBQAU,f435598b-9f10-49c8-9501-d49dbc9c88af,"$5,748","$1,796.00",,,Completed,CANCELED,COMPLETED
Superluna Matcha,2022-05-24,0014W00002mtERnQAM,e9851126-000f-4a11-9d65-09cf192e7f0f,$0,$0.00,,,Unknown,CANCELED,NEW
Royal Cafe & Boutique,2022-05-24,0014W00002mtCn1QAE,874c2bd4-4ca9-454d-be45-c53854061c4e,$0,$119.00,,,Completed,CANCELED,COMPLETED
Caravan Cafe,2022-05-24,0014W00002mtEYoQAM,76a6e2c8-feed-47a4-ba7f-acfc5539d9c4,$0,$399.00,,,Completed,CANCELED,COMPLETED
Bay B Boomers Bar & Grill,2022-05-24,0014W00002fOYN6QAO,6b0f49cd-d1f1-4457-884b-693b04570064,$600,$727.00,,,Completed,COMPLETED,COMPLETED
Falafel Chee,2022-05-24,0014W00002mtDLgQAM,763e24d3-98ec-454a-aa5d-b1b05c0c8a06,$0,$199.00,,,Unknown,CANCELED,NEW
M-Burger Food Truck,2022-05-24,0014W00002mtDTQQA2,9a811aa2-6dae-422a-9b5f-4774fc019c05,$0,$0.00,,,Unknown,CANCELED,NEW
Grilled chi,2022-05-24,0014W00002mtETjQAM,abddcb85-8e95-4752-bed4-e7f0535dd070,$0,$399.00,,,Completed,CANCELED,COMPLETED
Chitownsouth original Chicago style food,2022-05-24,0014W00002mtDMoQAM,93e3c675-6517-4b14-b155-f4fcb26cd89a,$0,$0.00,,,Not started,NEW,NEW
Entree,2022-05-24,0014W00002mtETUQA2,af0b8d17-23df-4f21-8614-8af02c827afa,$0,$0.00,,,Unknown,CANCELED,NEW
Urban waters,2022-05-24,0014W00002mtEpVQAU,042a0d4f-5704-4ac1-a3ba-0161887d7543,$0,$0.00,,,Unknown,CANCELED,NEW
Stacco House Cafe,2022-05-24,0014W00002mtDYGQA2,62d9dcae-43e9-4af5-97db-49574af4e149,$0,$931.99,,,Completed,CANCELED,COMPLETED
Ultimate  Craving's & Catering LLC,2022-05-24,0014W00002mtCsuQAE,471319e3-ba54-4db4-8ab5-a8b21bedd7ff,$0,$318.00,,,Completed,CANCELED,COMPLETED
Severn Sailing Association,2022-05-24,0014W00002mtDoYQAU,4647895d-0681-48ce-b9a1-6328cd3abaf7,$0,$518.00,,,Completed,CANCELED,COMPLETED
Massachusetts Catering Company,2022-05-23,0014W00002mtCEVQA2,3d54ddff-24f5-4b71-bb4f-4db7eb3085a9,$0,$0.00,,,Completed,CANCELED,COMPLETED
Papis picanha,2022-05-23,0014W00002mtCjJQAU,9ca6a7b7-4dc5-4ddf-bc43-89674f171141,$0,$318.00,,,Completed,COMPLETED,COMPLETED
Hillcrest Swim Club,2022-05-23,0014W00002mtCQWQA2,7e421f4d-7176-4f2e-aff4-d5a0ec31b039,$300,"$1,017.00",,,Completed,CANCELED,COMPLETED
Momma Mondragon's Macarons,2022-05-23,0014W00002mtC8SQAU,2cc9f9a5-0eff-4461-834b-1525daeb4bb4,$0,$748.00,,,Completed,CANCELED,COMPLETED
Borjo Coffeehouse,2022-05-23,0014W00002mtC8rQAE,90144a1e-2c87-4353-875f-224cde6e85a3,$0,$518.00,,,Completed,CANCELED,COMPLETED
Evolution Foods EP,2022-05-23,0014W00002mtCUdQAM,98b0c66f-418e-4726-b6d1-ec4f38b50c9e,$0,$0.00,,,Unknown,CANCELED,NEW
Souls,2022-05-23,0014W00002mtCYzQAM,22eaf93b-2c91-4083-b833-b9296758cb30,$0,$348.00,,,Completed,CANCELED,COMPLETED
"Smokaboji Barge, LLC",2022-05-23,0014W00002mt9mGQAQ,0039b617-e95a-4052-8c0b-3a225827594e,$0,$0.00,,,Completed,CANCELED,COMPLETED
Smother brothers bbq,2022-05-23,0014W00002mt9l8QAA,fbbab024-7c21-4741-94dd-4fa0b7246548,$0,$0.00,,,Completed,COMPLETED,NEW
Granny D's Authentic Jamaican Restaurant,2022-05-23,0014W00002mtCYGQA2,c39b7d58-feb6-40c9-9120-d0e8270d6ab2,$0,$0.00,,,Unknown,CANCELED,NEW
Milk & Honey Ice Cream,2022-05-23,0014W00002mt9ftQAA,fa0ee580-2980-47ad-929c-079a611d67e3,$0,$0.00,,,Unknown,CANCELED,NEW
Waffle Craze CO,2022-05-23,0014W00002mt9PuQAI,a4b90c6c-f9e7-4766-ad5a-548967335353,$0,$467.00,,,Completed,COMPLETED,COMPLETED
Edison Cafe,2022-05-22,0014W00002mt9DSQAY,a28f14e3-3d51-4a06-bfcb-9038d82bd122,$0,$0.00,,,Unknown,CANCELED,NEW
Music Munchies,2022-05-22,0014W00002mt9IjQAI,6762d459-b73d-42e0-9f96-8283dd1f5f41,$0,$0.00,,,Unknown,CANCELED,NEW
Heathers flowers,2022-05-22,0014W00002mt8pHQAQ,98d1edc4-d4ad-4c9c-8aa1-bd1b7e134548,$0,$0.00,,,Unknown,CANCELED,NEW
Childish Thinking LLC,2022-05-21,0014W00002mt8iLQAQ,4adbedfb-dfdd-4bb8-9ccd-b51f5da2a161,$0,$518.00,,,Completed,CANCELED,COMPLETED
Two Scoops & a Bar,2022-05-21,0014W00002mt89yQAA,8b7d2773-1dfe-4101-9d90-ec31c959a22d,$0,$0.00,,,Completed,CANCELED,COMPLETED
Dude & Meatball's Italian Bar and Restaurant,2022-05-21,0014W00002mt8fMQAQ,44018b0b-b7ec-436a-9ca7-d6c8bbe24a27,$0,"$1,384.00",,,Unknown,CANCELED,NEW
Hides Inn,2022-05-21,0014W00002mt8lZQAQ,05cf87e7-be50-4c39-9439-088aa460fd55,$0,$318.00,,,Not started,NEW,NEW
Heidis Home Cooking,2022-05-21,0014W00002mrTtTQAU,f5371c5b-2d43-4870-8db9-0529ed3905a1,$0,$0.00,,,Unknown,CANCELED,NEW
Mr. Lee's - Brooklyn,2022-05-20,0013c00001snrPNAAY,08133a6e-738f-49c8-ab12-b13a3cf44e96,$0,$0.00,,,Completed,CANCELED,COMPLETED
Lambs Seafood,2022-05-20,0014W00002mt7bXQAQ,79bc7da6-8473-4b72-866c-7cddae682478,"$1,500","$1,635.00",,,Completed,COMPLETED,COMPLETED
Pop Stop,2022-05-20,0014W00002mt80IQAQ,72346f40-5935-4581-9e0e-ca2bfacfd60b,$600,$409.00,,,Completed,CANCELED,COMPLETED
Doulos Coffee,2022-05-20,0014W00002mt5zQQAQ,13dc475c-9b5d-4571-b9c3-36fe647950fe,$0,$319.00,,,Completed,CANCELED,COMPLETED
Old No. 7 Donuts,2022-05-20,0014W00002mt85IQAQ,87193645-db57-4b56-8ccd-df326a5171a7,$0,$0.00,,,Unknown,CANCELED,NEW
Circle Pizza and Tavern,2022-05-20,0013c00001noBH5AAM,055ed82a-2d3b-4b9c-89f0-b9341305395d,$0,$0.00,,,Unknown,CANCELED,NEW
"Grandmere, LLC.",2022-05-20,0014W00002mt5xtQAA,a73c6e8f-0e8c-4e57-a20d-2a904f77940e,$0,$0.00,,,Completed,CANCELED,COMPLETED
TeaLux Cafe,2022-05-20,0014W00002mt3kHQAQ,d4d6392a-42cd-4007-8f55-4930e30a33ab,$0,$348.00,,,Completed,CANCELED,COMPLETED
Pier Houz,2022-05-20,0014W00002mt5pKQAQ,0b809921-fa02-4922-bbcb-5f12e7430a81,$0,$467.00,,,Completed,CANCELED,COMPLETED
The Hideaway,2022-05-19,0014W00002mt4g4QAA,8b529b59-e411-465b-a0d1-2ad4f3154b40,$0,$667.00,,,Completed,CANCELED,COMPLETED
Betty Jeans Diner,2022-05-19,0014W00002msxzSQAQ,c4506871-f73f-42a2-9b4f-cca39276efcd,$600,$757.00,,,Completed,CANCELED,COMPLETED
THE HUNGRY MOOSE CABOOSE,2022-05-19,0014W00002mt4hMQAQ,ac7a1010-6706-4ad0-915e-901acb466ab7,$0,$667.00,,,Completed,CANCELED,COMPLETED
Chev Don Taste of Jamaica,2022-05-19,0014W00002mt4TZQAY,0f4e6c43-15c4-416d-8fb3-69a8739eb677,$0,$348.00,,,Unknown,CANCELED,NEW
Sunny cafe,2022-05-19,0014W00002mt2zwQAA,87bf49e8-65c7-4fda-9929-30109b304714,"$1,728","$1,466.00",,,Completed,CANCELED,COMPLETED
Che Express,2022-05-19,0014W00002mt2urQAA,fcafb2a8-8092-416f-98ac-bc885af2a312,$0,$0.00,,,Unknown,CANCELED,NEW
Sunshine Falls Smoothie Shack,2022-05-19,0014W00002mt4TKQAY,89a0b24a-032a-4007-b874-ef0ee365c00c,$300,$499.00,,,Completed,CANCELED,COMPLETED
Taste N See,2022-05-19,0014W00002mt4L6QAI,b1ec483e-402e-40a6-ae86-083904ea6bb8,$0,$0.00,,,Completed,CANCELED,COMPLETED
Bar Bella,2022-05-19,0014W00002mt4Q1QAI,7c8856a0-849a-4e94-9ffb-d74b1602cd2e,$600,$727.00,,,Completed,CANCELED,COMPLETED
Rey's Downtown,2022-05-19,0014W00002mt3ydQAA,1c5db81a-b880-4fe6-8453-318243a647bb,$828,$467.00,,,Unknown,CANCELED,NEW
the kebab stop,2022-05-18,0014W00002mt2frQAA,5a0848b3-c619-404b-9541-26b2ea41b0f4,$0,$0.00,,,Unknown,CANCELED,NEW
J & D ROLLIN SMOKE BBQ,2022-05-18,0014W00002mt2CBQAY,c508271b-d286-4f93-8542-79902a77acbd,$0,$119.00,,,Completed,CANCELED,COMPLETED
hideout Coffee Co,2022-05-18,0014W00002mt2WQQAY,29db9ce4-1204-4a21-952e-cb1ee2c58aac,$0,$0.00,,,Unknown,CANCELED,NEW
Dynamite Beer Company,2022-05-18,0014W00002mt2ahQAA,be7f4ac7-aaa9-4f9d-94fb-f454b7550eab,"$2,028","$2,284.00",,,Completed,ON_HOLD,COMPLETED
Ella Mae’s Creamery,2022-05-18,0014W00002mt0ysQAA,5fa00030-51cb-426d-89c9-a5cf691e6723,$0,$0.00,,,Unknown,CANCELED,NEW
Buoy Hydration,2022-05-18,0014W00002mt2b6QAA,3427ff7c-b09e-41b4-92cc-aa512604bb62,$0,$200.00,,,Unknown,CANCELED,NEW
Momma’s Soul Fish & Chicken,2022-05-18,0014W00002mt2bkQAA,4258c6bd-7c67-4ca1-b4a5-e4f17c940184,$0,$467.00,,,Completed,COMPLETED,COMPLETED
Top Dog2,2022-05-18,001C000001kwkeUIAQ,49ab2cc9-9a1f-4373-be82-37bc1b3d7939,$828,"$1,067.00",,,Completed,CANCELED,COMPLETED
Atarians LLC,2022-05-18,0014W00002mt2kDQAQ,264f3bcd-47c2-44fc-9435-da0248372bfa,$0,$467.00,,,Completed,CANCELED,COMPLETED
Richard’s Patty Wagon,2022-05-18,0014W00002mt24LQAQ,872f81e5-5b7e-4394-8c0a-3707e61baef7,$300,$817.00,,,Completed,CANCELED,COMPLETED
Pup Soda,2022-05-18,0014W00002mt2ZoQAI,2d29db98-5fe0-481e-906a-d952f1f9c0e1,$0,$0.00,,,Unknown,CANCELED,NEW
Cool Breeze Coffee Llc,2022-05-18,0014W00002mt2RTQAY,1bfad98c-4855-4b99-a33b-f9b2d07aecb4,$0,$0.00,,,Completed,CANCELED,COMPLETED
Twisted Flavor,2022-05-18,0014W00002mt2hJQAQ,2cf32fdf-4713-4a29-aab1-99fda17c8206,$0,$349.00,,,Completed,CANCELED,COMPLETED
